,trans_0,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6,trans_7,trans_8,trans_9,trans_10,trans_11,trans_12,trans_13,trans_14,trans_15,trans_16,trans_17,trans_18,trans_19,trans_20,trans_21,trans_22,trans_23,trans_24,trans_25,trans_26,trans_27,trans_28,trans_29,trans_30,trans_31
2008-06-26,-0.8247225,-0.68270946,0.36082417,-0.0019376874,0.56633735,-0.665783,-0.5175908,-0.4846478,0.1853959,0.43076158,-0.8354065,0.47524524,-0.2547607,-0.7023212,-0.542934,0.71390724,0.5102766,-0.69378865,-0.71556485,0.005699992,0.6123105,0.53407645,0.51483065,-0.10049662,0.26447168,-0.37365553,-0.19391778,-0.010326939,-0.18001962,-0.3237677,-0.41809455,-0.81529987
2008-06-27,-1.0082439,-0.6090156,0.47019854,-0.3290065,0.5990642,-0.3808899,-0.6639186,-0.2836712,0.3639876,0.37769157,-0.51452523,0.34161264,-0.49898788,-0.7217837,-0.9501693,0.69150317,0.33830523,-0.8791478,-0.4211006,0.10759416,0.59351325,0.32828084,0.8823581,-0.2550825,0.44792262,-0.3510643,-0.26672024,0.24430197,0.12186737,-0.7633556,-0.6818663,-0.8859137
2008-06-30,-0.76279366,-0.9317405,0.54684335,-0.31174213,0.82558244,-0.32715923,-0.48089018,-0.43601263,0.52105784,0.19920897,-0.19675195,0.36453086,-0.52357566,-0.29772085,-0.76111937,0.62683535,0.44580996,-0.8767966,-0.52246976,0.13365862,0.5663234,0.21937396,0.82367176,-0.21392861,0.3515234,-0.5283924,-0.3128825,0.51854,0.16919741,-0.73238003,-0.28649962,-0.76148903
2008-07-01,-0.888151,-0.6085765,0.42587304,-0.34026444,0.56562304,-0.4719789,-0.5644029,-0.27979928,0.33060953,0.3468144,-0.44124845,0.25957167,-0.58713067,-0.6723359,-0.9793659,0.76745224,0.21980144,-1.0085679,-0.42217937,0.114339925,0.6343886,0.32906443,0.9634869,-0.27487946,0.4839876,-0.4089665,-0.31623086,0.28452903,0.1060768,-0.78038645,-0.53176665,-0.84876597
2008-07-02,-0.7155698,-0.9234051,0.5059888,-0.101948865,0.85300034,-0.57463276,-0.47632205,-0.5427389,0.3476843,0.26168108,-0.484629,0.4983803,-0.33669558,-0.42938304,-0.4833266,0.62384033,0.4602899,-0.8493126,-0.6627015,0.05257187,0.6059221,0.35523117,0.6265751,-0.10270986,0.29482794,-0.4780524,-0.2518707,0.2720889,-0.0029781405,-0.4263764,-0.1920236,-0.72708416
2008-07-03,-0.5406949,-0.9783864,0.4853905,-0.22538964,0.81562304,-0.4161288,-0.4004793,-0.52936924,0.5965577,0.32099706,-0.25644234,0.3093912,-0.5578177,-0.32473835,-0.66189426,0.50821245,0.5143691,-0.8423539,-0.5484152,0.08656263,0.61250275,0.11765416,0.7440495,-0.2515096,0.29294348,-0.6289799,-0.27859712,0.5241713,0.15763773,-0.53826463,-0.22544897,-0.82341564
2008-07-07,-0.74898255,-0.9079361,0.47795546,-0.27872974,0.8056654,-0.49933618,-0.54741925,-0.5325309,0.44827437,0.31315938,-0.33708245,0.3515699,-0.47274005,-0.3921428,-0.65091944,0.63404524,0.46790797,-0.8626246,-0.4801965,0.08698063,0.5692504,0.23536894,0.7387064,-0.19772547,0.32251698,-0.4863895,-0.3200546,0.43665466,0.10799836,-0.558818,-0.29525608,-0.85871863
2008-07-08,-0.8421607,-0.70321363,0.22047788,-0.34677264,0.8856674,-0.3256231,-0.48357773,-0.34844792,0.4793042,0.36898395,-0.34233132,0.2978137,-0.47577882,-0.2682372,-0.94001764,0.6924151,0.2731662,-1.002015,-0.38748446,0.032380376,0.4604085,0.07115644,0.79239374,-0.058575507,0.33939904,-0.33253962,-0.3170397,0.3202966,0.13800007,-0.615587,-0.4331477,-0.6087637
2008-07-09,-0.8324512,-0.8186385,0.28615957,-0.22927135,0.79851156,-0.5542163,-0.44076943,-0.41939926,0.45186734,0.3259127,-0.44729337,0.48292774,-0.3463065,-0.3933111,-0.56856376,0.63107526,0.5793175,-0.70643073,-0.5355493,0.019019239,0.4236946,0.2978112,0.655035,-0.09843239,0.2489889,-0.38898557,-0.30773142,0.25688484,0.020206178,-0.36727116,-0.26610717,-0.75389063
2008-07-10,-0.84021956,-0.81121683,0.30200052,-0.4395203,0.79542506,-0.46245974,-0.5300226,-0.2876786,0.5637269,0.3501084,-0.09042321,0.42973018,-0.55100065,-0.37616444,-0.7734011,0.713984,0.3368827,-0.82894427,-0.27914515,0.14701298,0.36649418,0.11801122,0.96001375,-0.19076014,0.3546957,-0.3866706,-0.37279272,0.5201726,0.23317982,-0.64050806,-0.31380987,-0.7139896
2008-07-11,-0.87639695,-0.8301467,0.4070331,-0.32856125,0.81409544,-0.58216095,-0.59474295,-0.3866729,0.40533984,0.27619258,-0.24247116,0.45397997,-0.4075665,-0.43167964,-0.6290465,0.7437848,0.396994,-0.83243304,-0.45050588,0.10958634,0.48271704,0.26015657,0.84326243,-0.13366222,0.36763686,-0.339856,-0.35767168,0.36358303,0.15718423,-0.53124833,-0.32326522,-0.7453762
2008-07-14,-0.74236315,-0.8251093,0.3360929,-0.32312697,0.804337,-0.6123493,-0.46852544,-0.3919768,0.51614064,0.3009132,-0.17416969,0.4929698,-0.48963976,-0.4385303,-0.58609486,0.64206624,0.4026209,-0.82363003,-0.42434296,0.087228484,0.48745143,0.18173976,0.8568467,-0.14580359,0.3639501,-0.4520562,-0.33832303,0.4244366,0.19828343,-0.46550083,-0.27567422,-0.6906382
2008-07-15,-0.83559155,-0.75789875,0.39883155,-0.21026418,0.87197936,-0.61172026,-0.5372968,-0.46146482,0.36451963,0.270632,-0.3328896,0.49456888,-0.43003792,-0.49205586,-0.6146384,0.5854151,0.33150873,-0.9258926,-0.5042126,0.036711164,0.57178783,0.21873239,0.802884,-0.037138827,0.3928141,-0.3992156,-0.2688721,0.29868937,0.16725382,-0.44201586,-0.35945752,-0.68524957
2008-07-16,-0.68590134,-0.65777767,0.1409052,-0.3197769,0.98644584,-0.48383057,-0.48295555,-0.35062763,0.41360295,0.46241793,-0.34960428,0.46210992,-0.45599923,-0.34255913,-0.81704694,0.70435035,0.19465186,-1.0247533,-0.43754384,0.013773594,0.44235933,0.044886537,0.8002191,-0.02302283,0.34569606,-0.2975192,-0.28656703,0.20836419,0.13721474,-0.48636678,-0.34216455,-0.42341796
2008-07-17,-0.9330457,-0.8117769,0.30528268,-0.40044677,0.9267336,-0.41591406,-0.5503352,-0.22052288,0.45736545,0.33125046,-0.13455242,0.2745489,-0.4053746,-0.27819213,-0.80463785,0.9192879,0.2616266,-0.90585744,-0.41446337,0.13011962,0.40083078,0.15587233,0.9456456,-0.09893531,0.4438719,-0.2754596,-0.42941013,0.36404026,0.18864569,-0.71807504,-0.3286029,-0.5699519
2008-07-18,-1.0008466,-0.9076088,0.35377392,-0.35974213,0.7813206,-0.22377366,-0.41961813,-0.21037084,0.6689727,0.31263968,-0.010539768,0.15131089,-0.38917908,-0.24179356,-0.88259447,0.94567096,0.45586395,-0.7518232,-0.45592275,0.09490502,0.43723667,0.045043565,0.9049766,-0.0561212,0.43775773,-0.41461912,-0.47757646,0.4640455,0.29910365,-0.7251235,-0.47439095,-0.7296598
2008-07-21,-1.0036219,-0.6748057,0.15735713,-0.32919806,0.4401652,-0.35248774,-0.3293411,-0.11294007,0.62590855,0.54892534,-0.14064622,0.00083585083,-0.49230117,-0.5248571,-0.9498569,1.0276006,0.44063133,-0.6225387,-0.35411024,0.09614886,0.5067645,0.11482514,0.94003344,-0.17548397,0.4839837,-0.43522164,-0.5411718,0.33358392,0.24918969,-0.69065595,-0.6178315,-0.90154576
2008-07-22,-1.0497657,-0.505224,-0.13685976,-0.26134163,0.43144554,-0.4585846,-0.39765972,-0.16074191,0.48838568,0.66396075,-0.2630066,0.024190001,-0.37597895,-0.5132213,-1.07577,1.2310019,0.25789842,-0.7032258,-0.2489605,0.016642272,0.42782933,-0.016518667,0.8040348,0.043689236,0.4505421,-0.17547655,-0.5673088,0.06366007,0.17170411,-0.53626525,-0.7489051,-0.6842129
2008-07-23,-1.2652434,-0.6744295,0.08739898,-0.121768996,0.33073243,-0.45587897,-0.50962865,-0.15755679,0.40843922,0.5365203,-0.25721225,-0.32179433,-0.33791965,-0.4543865,-1.0227938,1.2810363,0.30335924,-0.6304064,-0.3783937,0.092398465,0.60829407,0.20555393,0.82561,-0.08510919,0.51474893,-0.22784,-0.66974074,0.24489385,0.20367478,-0.73737097,-0.7654436,-0.9621446
2008-07-24,-1.0613599,-0.48704994,-0.03236495,-0.1603488,0.36592403,-0.7308563,-0.38730124,-0.26212192,0.3031457,0.60587806,-0.7416442,-0.09791528,-0.12924914,-0.50902057,-0.6952204,1.2000203,0.5859194,-0.469417,-0.56512487,-0.084662914,0.5296353,0.48817366,0.5882559,-0.11786243,0.25066134,-0.2556392,-0.5401344,-0.007350481,-0.13313662,-0.35379815,-0.51433396,-0.91597307
2008-07-25,-0.8966985,-0.64243984,0.04913587,-0.17309459,0.35798252,-0.5867147,-0.17378011,-0.11117722,0.49616247,0.5578581,-0.30978313,-0.31429994,-0.57921815,-0.41798738,-0.85907245,0.9664991,0.43764794,-0.71198136,-0.46957353,0.07889534,0.68284094,0.33027157,0.9513148,-0.36036927,0.4572564,-0.5615992,-0.6409116,0.43082222,0.25227654,-0.64983976,-0.3985902,-0.866169
2008-07-28,-0.79009646,-0.84779894,0.17965516,-0.10741606,0.76463264,-0.48798406,-0.17856617,-0.46149606,0.49543548,0.43276697,-0.4517986,0.06263195,-0.29505515,-0.07371653,-0.58809525,0.9356569,0.6059968,-0.70726776,-0.6684022,-0.066133484,0.6993564,0.24322231,0.5613353,-0.047201976,0.20151213,-0.52759933,-0.5421106,0.32289082,0.10084189,-0.39527753,-0.15897347,-0.70848405
2008-07-29,-0.6867892,-0.46403798,-0.37609968,0.14765863,0.63872004,-0.8193458,-0.0022380762,-0.23366138,0.30461845,0.79927444,-0.6195346,0.044671703,-0.4507995,-0.3140584,-0.8058869,0.9972249,0.0179995,-1.0000528,-0.5623256,-0.07279074,0.85166794,0.22252104,0.5026466,0.053452387,0.30196533,-0.52158564,-0.386078,0.053151675,0.11184246,-0.22570284,-0.28693515,-0.21499701
2008-07-30,-0.9619513,-0.48236048,-0.5152342,0.14899097,0.48001048,-0.86086684,0.009011373,-0.026538614,0.4106123,0.7684074,-0.44675767,-0.08260684,-0.36037922,-0.34742397,-0.8774357,1.2228912,0.06113819,-0.7526321,-0.4896492,-0.058557227,0.8385047,0.22618435,0.5807509,0.051616997,0.3641404,-0.39778435,-0.534799,0.004232947,0.10283707,-0.24721707,-0.45075473,-0.17041916
2008-07-31,-1.0632625,-0.9652719,-0.008659899,-0.04114424,0.6652959,-0.49180764,-0.17507173,-0.21541396,0.61397237,0.41085333,-0.20609906,-0.025168836,-0.10395174,0.002985945,-0.60702515,1.2889712,0.570103,-0.5092503,-0.67613876,-0.060729444,0.6723195,0.20277968,0.53071404,0.07300103,0.24836409,-0.37222794,-0.6342575,0.28711993,0.13308875,-0.38803878,-0.28299752,-0.54937446
2008-08-01,-1.029563,-0.6967721,-0.15077814,-0.07449356,0.3305671,-0.6511061,-0.089371696,0.003079325,0.5478547,0.5916332,-0.34788728,-0.20197727,-0.32142714,-0.42605576,-0.83220434,1.2188798,0.5336108,-0.52540344,-0.70207846,-0.010790609,0.8141296,0.31020826,0.763322,-0.19356252,0.3693025,-0.49323562,-0.6330906,0.23177788,0.18748735,-0.44105688,-0.4779825,-0.6574061
2008-08-04,-0.99615514,-1.0200977,0.05018269,-0.047412883,0.6743506,-0.44988322,-0.17977971,-0.21223137,0.71591896,0.38456044,-0.08294347,0.049543418,-0.1905357,-0.026916191,-0.5893909,1.1530757,0.570837,-0.5308994,-0.64098454,-0.033623323,0.59491366,0.12720977,0.5961203,0.019711792,0.24323642,-0.46191552,-0.57835186,0.43961915,0.23812246,-0.3908472,-0.28370294,-0.583711
2008-08-05,-0.44234374,-0.66409427,-0.4547733,0.2734699,0.51700765,-0.9058959,0.120914385,-0.22373497,0.34927598,0.80461705,-0.5208122,0.03051515,-0.28182352,-0.37078512,-0.640649,1.0416325,0.0067532063,-0.7995441,-0.53561103,-0.19105664,0.7426974,-0.04069028,0.32991672,-0.019337066,0.096195795,-0.55531794,-0.34673917,0.05946008,0.04147534,0.13797839,-0.2105448,-0.24953943
2008-08-06,-1.1025223,-0.6740121,-0.2652057,0.22639152,0.19379202,-0.77740586,-0.2125805,-0.1310102,0.45024604,0.67041755,-0.2642605,-0.116564214,-0.15246423,-0.52767557,-0.8153992,1.2841264,0.34686553,-0.5460768,-0.5284617,-0.1683676,0.78303814,0.14313404,0.5671502,0.09004131,0.3152972,-0.36797786,-0.5408678,0.0647073,0.39128467,-0.16058998,-0.7526424,-0.42008117
2008-08-07,-1.25366,-0.5328156,-0.37045652,0.047065556,0.14467219,-0.75488335,-0.16846237,-0.037212286,0.4358123,0.75323176,-0.6937508,-0.20704068,0.049044073,-0.520125,-0.692199,1.3618877,0.56164706,-0.2716606,-0.4595411,-0.23000777,0.54393923,0.37099776,0.371164,-0.0007597357,0.18796349,-0.23629087,-0.5834027,-0.020401353,-0.015753528,-0.07035222,-0.7341934,-0.65830755
2008-08-08,-0.6590817,-0.60136056,-0.6753198,0.25553742,0.33780453,-1.1019149,-0.063389406,-0.0763223,0.20355925,0.9292012,-0.4869907,-0.0048693568,-0.0053379834,-0.51196665,-0.58899325,1.3681216,-0.13704337,-0.70458186,-0.27997902,-0.2612738,0.6300074,0.040792953,0.2711429,0.08491628,0.13552679,-0.16520238,-0.4449219,-0.2298429,0.036400616,0.24552435,-0.40201473,-0.060952984
2008-08-11,-1.0293565,-0.83515614,-0.31796494,0.19587293,0.21794263,-0.7655016,-0.25114045,-0.056805592,0.4430164,0.81003475,-0.22656152,-0.07737392,0.063065305,-0.5383139,-0.6464021,1.506411,0.19054449,-0.48081815,-0.3198915,-0.13343023,0.6761234,0.04062621,0.4911824,0.11089249,0.30563617,-0.14716583,-0.6020266,-0.09505111,0.26310804,-0.028745143,-0.6624456,-0.3656463
2008-08-12,-1.1049703,-0.7086738,-0.30739722,0.35439858,0.0894716,-1.0348389,-0.2700636,-0.1327636,0.35334748,0.84394675,-0.5890629,-0.075222984,0.18663728,-0.6898783,-0.36020947,1.3624511,0.4756167,-0.2298337,-0.5458751,-0.2549957,0.65758497,0.34858346,0.2599661,0.04556337,0.14893746,-0.2001493,-0.50554526,-0.06956786,0.112936,0.23055786,-0.6861667,-0.49550962
2008-08-13,-0.9636969,-0.9266954,-0.12132312,0.5242092,0.021904778,-1.2037841,-0.3774838,-0.050318923,0.25343442,0.730962,-0.34640774,-0.093988776,0.26344004,-0.7994205,-0.262559,1.3518283,0.25947917,-0.3940812,-0.64079356,-0.30572182,0.78179425,0.33390242,0.41609007,0.0030283257,0.21769011,-0.25642198,-0.31374076,-0.12114622,0.24574433,0.25642496,-0.6126162,-0.3345041
2008-08-14,-0.85387087,-0.88570255,-0.29494208,0.59444386,0.052518595,-1.0555942,-0.20818871,-0.13043703,0.38279903,0.6583896,-0.27930126,-0.17352583,0.21496129,-0.58480316,-0.38804916,1.2256,0.22717267,-0.44565338,-0.56412816,-0.3433846,0.8187089,0.11922483,0.204954,0.18923242,0.21833178,-0.2439948,-0.21330765,-0.22275925,0.19742659,0.36037678,-0.7173192,-0.33052695
2008-08-15,-0.9625921,-0.79877657,-0.0139115155,0.7590297,-0.105357096,-0.795876,-0.24962911,-0.21504593,0.33138767,0.43129632,-0.40888888,-0.57278323,0.16725673,-0.47190976,-0.49059382,1.1703082,0.2240827,-0.44498762,-0.66915035,-0.31988558,0.83603084,0.23989211,0.20895672,0.1304493,0.27363527,-0.38060644,-0.18198057,-0.004057524,0.19075221,0.15693471,-0.78001726,-0.6764674
2008-08-18,-0.82416445,-0.7960081,-0.086218074,0.627744,-0.044119116,-1.1844729,-0.1954699,-0.20108855,0.04172591,0.51948184,-0.91694665,-0.38637227,0.2961172,-0.6627775,-0.18483374,1.019215,0.4198135,-0.26912156,-0.77750313,-0.3938699,0.69649357,0.5298625,-0.016629804,-0.12561297,0.07826229,-0.36548778,-0.14288251,-0.14424726,-0.23979285,0.5085032,-0.48004726,-0.8304223
2008-08-19,-1.0795431,-0.6719133,0.03090858,0.38062721,-0.079736866,-1.0408264,-0.35901543,-0.10104366,0.509537,0.6142405,-0.9266433,-0.38370603,0.053716898,-0.8905332,-0.40373504,0.8178426,0.597541,-0.15772201,-0.44160715,-0.3343889,0.5386982,0.42292738,0.3837978,-0.35526648,0.1916237,-0.3294191,-0.22082768,0.24348983,-0.04142174,0.18093552,-0.76200706,-1.0648205
2008-08-20,-0.77756804,-0.6292775,0.13215968,0.44137496,0.011440521,-0.8545473,-0.56576085,0.034933668,0.19161221,0.5291734,-0.6713416,-0.5008543,0.2566516,-1.0245353,-0.562493,0.9386759,0.20599012,-0.420346,-0.42174432,-0.35311317,0.3892152,0.21423556,0.4917047,-0.23677398,0.19159132,-0.040696554,0.058063105,-0.1539435,0.067626335,0.16518022,-0.8757798,-0.70839715
2008-08-21,-0.72482413,-0.7586918,0.29191667,0.53568745,-0.041562222,-0.6648258,-0.45964774,-0.11393575,0.0568588,0.37971172,-0.5630126,-0.752847,0.2531655,-0.73295665,-0.5805913,0.98691857,0.28054515,-0.525222,-0.6192392,-0.4097953,0.5647306,0.31603956,0.47278416,-0.24573545,0.24177215,-0.2555325,-0.07364944,-0.15766744,0.09101021,0.117389604,-0.74639493,-0.8213701
2008-08-22,-0.5770022,-0.7187428,-0.08069821,0.74779767,0.07078257,-0.72234344,-0.14403753,-0.07790239,-0.002829805,0.44910276,-0.64331424,-0.6316657,0.27433378,-0.49632642,-0.5193467,1.049549,0.070413575,-0.5939501,-0.62382746,-0.43309203,0.53332007,0.16117957,0.23322052,-0.03658829,0.2007277,-0.22895518,-0.09592997,-0.2518442,0.0712454,0.37789845,-0.6141417,-0.3659948
2008-08-25,-0.61061805,-0.87525403,0.17046079,0.6671573,-0.00847199,-1.0338936,-0.30984217,-0.058917124,-0.002284035,0.46847683,-0.875814,-0.21177195,0.6232574,-0.8552699,0.09694707,0.8488034,0.42333102,0.04138593,-0.5538013,-0.43501404,0.22263145,0.44636068,-0.044684444,-0.23728625,-0.08513845,-0.037900306,0.16748945,-0.39539713,-0.47178048,0.8550689,-0.40553403,-0.81346583
2008-08-26,-0.62343407,-0.9877612,0.36615935,0.49614972,0.11467428,-0.8640923,-0.5244724,-0.072089314,0.27560356,0.55842876,-0.38351074,-0.26942998,0.2270579,-1.1532228,-0.1921299,0.69086957,0.3698628,-0.3543727,-0.32548875,-0.31143028,0.2966632,0.22792424,0.64614195,-0.40471578,0.30582517,-0.16754213,0.04659175,-0.08990688,0.090538904,0.3466419,-0.7384628,-0.74150443
2008-08-27,-0.5120032,-0.902898,0.023617812,0.9177806,0.15704417,-1.0158868,-0.26148084,-0.1626564,0.10061712,0.4730957,-0.5109087,-0.26707268,0.27665004,-0.80440784,-0.25382808,0.7858832,0.14804089,-0.4682985,-0.6481626,-0.37115636,0.66089314,0.16054624,0.17142224,-0.02209486,0.21008897,-0.28030246,0.10579659,-0.32938036,0.052180033,0.5334649,-0.6889544,-0.33875576
2008-08-28,-0.61636937,-0.80133563,-0.26157433,0.83419764,0.34301165,-1.0270846,-0.19168952,-0.026375521,0.10760603,0.6315879,-0.56929857,-0.2500205,0.17540994,-0.70070654,-0.3838704,0.93567324,-0.07073945,-0.45352444,-0.5085274,-0.27565822,0.6456128,0.13978878,0.21042415,-0.032258958,0.22069824,-0.20720854,-0.021280494,-0.38049495,-0.18358278,0.49531636,-0.6031849,-0.18005635
2008-08-29,-0.68588674,-1.0944161,0.38726127,0.76210797,0.34964243,-0.83460087,-0.2947184,-0.032516923,0.116545625,0.49648693,-0.86771524,-0.11769883,0.42638907,-0.90277904,0.108145945,0.6735158,0.42871362,-0.07750566,-0.84571147,-0.31020704,0.57609457,0.51731634,0.2681116,-0.34535146,0.0986883,-0.329343,0.14869061,-0.30703932,-0.5262666,0.6210258,-0.33822545,-0.7147955
2008-09-02,-0.67928004,-1.3981878,0.7488342,0.4562828,0.2153343,-1.2455434,-1.0488225,-0.056106057,-0.11017073,0.27026343,-0.46066403,-0.089541405,0.55812335,-1.4033839,0.21698424,0.8373383,-0.121672064,-0.46269417,-0.3265293,-0.231933,0.32090947,0.28039187,0.3217127,-0.47104365,0.27908707,-0.053915747,0.4178432,-0.29985434,-0.43311298,0.4937251,-0.56729466,-1.095934
2008-09-03,-0.95708746,-1.217545,0.82886595,0.46983457,0.40412626,-0.85725117,-1.0313115,0.028763423,0.17232952,0.31566373,-0.5510668,-0.062049672,0.36531463,-1.3950418,-0.10615417,0.5318244,0.062221028,-0.42224598,-0.39935216,-0.1339676,0.5367964,0.2521846,0.494357,-0.43744045,0.40858546,-0.17381638,0.36297134,-0.0955281,-0.11342572,0.2145761,-0.9544712,-0.96278095
2008-09-04,-0.66263866,-1.0587798,0.46296877,0.6348734,0.46127582,-1.0074499,-0.62731475,0.04437728,0.00042999536,0.34041134,-1.0742782,0.21952489,0.56312585,-1.0451798,0.27017304,0.51120806,0.097168475,-0.2552148,-0.637781,-0.36333275,0.3608401,0.4138134,0.15040118,-0.2313332,0.03539946,-0.035114937,0.5122381,-0.50039065,-0.64554965,0.67771983,-0.42438444,-0.745885
2008-09-05,-0.5024477,-0.9116881,0.7443915,0.4018575,0.5608547,-0.8421588,-0.68983054,0.17222126,-0.029784814,0.14643303,-0.6622691,0.035359778,0.17959332,-1.3133037,-0.15391463,0.101813726,-0.31896937,-0.7311156,-0.27485216,-0.33605176,0.32913923,0.14101455,0.6564983,-0.3858372,0.25564715,-0.12349153,0.69825244,-0.3343626,-0.40505573,0.32025397,-0.43808785,-0.6945071
2008-09-08,-0.86534816,-0.59012145,0.27585092,0.4125054,0.43004435,-0.9410263,-0.6810846,0.5987866,0.0018415675,0.34811133,-0.6853299,-0.060117066,0.40817186,-1.0135708,-0.4361391,0.61800146,-0.84092116,-0.51144654,0.2019203,-0.32423222,0.16835961,-0.06702597,0.59386766,-0.11429311,0.19697927,0.33671996,0.5943653,-0.32177615,-0.4549887,0.22274771,-0.60220915,-0.25405702
2008-09-09,-0.86015975,-1.1679579,0.5474044,0.53173393,0.6678319,-0.9170633,-0.6576452,0.33995616,0.14314091,-0.07246334,-0.7595664,0.16244581,1.056432,-0.79257756,0.3329411,0.4450166,-0.017046541,0.0018737987,-0.24507922,-0.50303495,-0.02222642,0.06630422,0.07348088,0.07384771,-0.034149893,0.39623192,0.742604,-0.6104288,-0.7285768,0.80878615,-0.3264304,-0.52312803
2008-09-10,-0.7008215,-0.84234416,0.7040537,0.32784006,0.31679007,-0.7415714,-0.59071916,0.90213776,0.13685632,0.041743726,-0.32705355,-0.19832136,0.48729208,-1.3004581,-0.120609775,0.24236137,-0.5944386,-0.19871074,0.2911104,-0.23009974,-0.019506127,-0.0015641227,0.90259415,-0.45036185,0.29571792,0.30582908,0.80128944,-0.33908308,-0.4634545,0.3696049,-0.36218426,-0.46898994
2008-09-11,-0.59705836,-1.1595663,0.5006674,0.20776528,0.6565459,-0.92404515,-0.57273865,0.6754917,0.13833612,-0.2715722,0.19801119,-0.06918417,0.8340033,-0.82428175,-0.007228501,0.5458245,-0.6229084,-0.12757194,0.5864222,-0.34649405,-0.45988688,-0.5500785,0.5999405,-0.013697788,0.18392721,0.5525858,0.691034,-0.35821185,-0.42347938,0.6870791,-0.17620893,-0.19267182
2008-09-12,-0.71279347,-1.3999562,0.8716567,0.2760807,0.65569293,-0.8890523,-0.60312337,0.68853045,0.3205065,-0.34083763,0.52354795,-0.025155008,0.76972234,-0.89890593,0.31970453,0.4553396,-0.3723724,0.2049975,0.52210116,-0.10744749,-0.27708444,-0.34328675,0.7778443,-0.18130943,0.28728026,0.45985407,0.5855658,-0.063885316,-0.22370549,0.6126292,-0.07115333,-0.36457488
2008-09-15,-0.61799675,-0.9827434,0.63592863,0.66686165,0.23674846,-1.0592705,-0.39951667,0.6688654,-0.08564502,-0.22545835,-0.40512633,-0.106219515,1.0523256,-0.84924126,0.54757524,0.19650404,-0.36930054,0.40730485,0.31363648,-0.40128767,-0.19771174,-0.059542164,0.18754321,-0.030460022,-0.0039493293,0.7674674,0.84600854,-0.5497146,-0.75938135,1.1650908,0.02622404,-0.4822311
2008-09-16,-0.5355505,-0.8422976,0.6539159,0.39639708,0.4350403,-1.0138428,-0.46060434,0.8112004,0.096065216,-0.30185294,0.0667331,-0.15117131,0.71591127,-0.85449713,0.13483185,0.18583272,-0.7998583,0.028610863,0.7251352,-0.31780875,-0.2648179,-0.4559545,0.584931,-0.057151347,0.16363303,0.7163559,0.81578803,-0.32300124,-0.43864828,0.77453244,-0.095761046,-0.22621068
2008-09-17,-0.6163383,-0.9063197,0.7266224,0.6758605,0.17337848,-0.9460777,-0.32609558,0.7915163,0.01402393,-0.26410517,-0.31003356,-0.2460063,0.9305934,-0.7875707,0.4198232,0.16388983,-0.44215816,0.41916776,0.41895825,-0.35502952,-0.16414423,-0.12607299,0.29054418,-0.065789625,0.06185072,0.7668139,0.8399638,-0.4227044,-0.7004332,1.0563112,0.047387492,-0.4814521
